year,tenure,ami_group,region,hh_allocated,total_households,pct_hh_ten,pct_hh_ami_ten
2019,Renter,30 to 50,0,119590.48639223495,2242113,0.3385056571231756,0.1575698800573089
2019,Renter,50 to 80,0,176221.30005085637,2242113,0.3385056571231756,0.232185435064502
2019,Renter,80 to 100,0,92430.05072928574,2242113,0.3385056571231756,0.12178386798542352
2019,Renter,Greater than 120,0,144741.3636799098,2242113,0.3385056571231756,0.19070814077611753
2019,Renter,Less than 30,0,162108.0243863422,2242113,0.3385056571231756,0.21359008337089416
2019,Owner,100 to 120,1,11240.104631193393,139009,0.7154370737755734,0.11302017968485428
2019,Owner,30 to 50,1,8488.275014073868,139009,0.7154370737755734,0.08535030578298372
2019,Owner,50 to 80,1,18757.61181777369,139009,0.7154370737755734,0.1886093348473077
2019,Owner,80 to 100,1,9392.674020708182,139009,0.7154370737755734,0.09444411243251857
2019,Owner,Greater than 120,1,43999.5564914381,139009,0.7154370737755734,0.44241917169664735
2019,Owner,Less than 30,1,7573.9702132814555,139009,0.7154370737755734,0.07615689555568836
2019,Renter,100 to 120,1,4632.939927742266,139009,0.2845629262244265,0.11712117797310495
2019,Renter,30 to 50,1,4678.506580869515,139009,0.2845629262244265,0.1182731074549871
2019,Renter,50 to 80,1,8705.211906136206,139009,0.2845629262244265,0.22006861493000776
2019,Renter,80 to 100,1,4884.5470993579465,139009,0.2845629262244265,0.1234818320687151
2019,Renter,Greater than 120,1,7942.465755962688,139009,0.2845629262244265,0.20078631708111086
2019,Renter,Less than 30,1,8713.136541462683,139009,0.2845629262244265,0.22026895049207423
2019,Owner,100 to 120,2,10633.928062860106,139925,0.7419215855234813,0.10243311876218036
2019,Owner,30 to 50,2,10754.501091726974,139925,0.7419215855234813,0.10359455894801078
2019,Owner,50 to 80,2,16185.396417382923,139925,0.7419215855234813,0.15590858087757634
2019,Owner,80 to 100,2,10694.21457729354,139925,0.7419215855234813,0.10301383885509557
2019,Owner,Greater than 120,2,48421.31094867057,139925,0.7419215855234813,0.46642650445874917
2019,Owner,Less than 30,2,7124.026756438998,139925,0.7419215855234813,0.06862339809838776
2019,Renter,100 to 120,2,4188.380045129583,139925,0.25807841447651875,0.11598426756458505
2019,Renter,30 to 50,2,6029.673248672767,139925,0.25807841447651875,0.16697320392744971
2019,Renter,50 to 80,2,9267.774337478731,139925,0.25807841447651875,0.2566424266432755
2019,Renter,80 to 100,2,4304.8658526789295,139925,0.25807841447651875,0.11920998273959424
2019,Renter,Greater than 120,2,6862.444592117658,139925,0.25807841447651875,0.19003423785405055
2019,Renter,Less than 30,2,5458.484069549215,139925,0.25807841447651875,0.15115588127104496
2019,Owner,100 to 120,3,127889.6438205661,1878213,0.6495043658171813,0.1048355217646245
2019,Owner,30 to 50,3,102429.86162680981,1878213,0.6495043658171813,0.08396526620240738
2019,Owner,50 to 80,3,182664.04146028613,1878213,0.6495043658171813,0.14973597174914186
2019,Owner,80 to 100,3,127481.75685147662,1878213,0.6495043658171813,0.1045011628443238
2019,Owner,Greater than 120,3,594010.0126053477,1878213,0.6495043658171813,0.4869303545192808
2019,Owner,Less than 30,3,85432.22707009912,1878213,0.6495043658171813,0.07003172292022163
2019,Renter,100 to 120,3,53150.886945019156,1878213,0.3504956341828187,0.08073894332020877
2019,Renter,30 to 50,3,102578.5494874631,1878213,0.3504956341828187,0.155822116411806
2019,Renter,50 to 80,3,152676.31205055403,1878213,0.3504956341828187,0.2319232060556115
2019,Renter,80 to 100,3,81881.80207314802,1878213,0.3504956341828187,0.1243826877880536
2019,Renter,Greater than 120,3,125439.30806290796,1878213,0.3504956341828187,0.19054878979336445
2019,Renter,Less than 30,3,142578.59794632214,1878213,0.3504956341828187,0.21658425663095565
2019,Owner,100 to 120,4,3961.170843552159,84966,0.705834711686534,0.06605039029041486
2019,Owner,30 to 50,4,5344.236856213997,84966,0.705834711686534,0.0891122711185093
2019,Owner,50 to 80,4,10861.962721724749,84966,0.705834711686534,0.18111737802414468
2019,Owner,80 to 100,4,7025.820270347345,84966,0.705834711686534,0.11715176883171453
2019,Owner,Greater than 120,4,27686.519774140193,84966,0.705834711686534,0.4616578050002424
2019,Owner,Less than 30,4,5092.241647179604,84966,0.705834711686534,0.08491038673497422
2019,Renter,100 to 120,4,1904.5022528945417,84966,0.29416528831346606,0.07619823173569101
2019,Renter,30 to 50,4,6303.757075229567,84966,0.29416528831346606,0.25221033038622614
2019,Renter,50 to 80,4,5572.001756687389,84966,0.29416528831346606,0.22293314720024818
2019,Renter,80 to 100,4,1358.8357041008385,84966,0.29416528831346606,0.054366371955948505
2019,Renter,Greater than 120,4,4497.145268921463,84966,0.29416528831346606,0.17992864898402358
2019,Renter,Less than 30,4,5357.805829008156,84966,0.29416528831346606,0.21436326973786257
2020,Owner,100 to 120,0,152473.2682436347,2272850,0.6687796697687349,0.10030899336572612
2020,Owner,30 to 50,0,129339.09481072854,2272850,0.6687796697687349,0.08508950160737445
2020,Owner,50 to 80,0,243732.60305139888,2272850,0.6687796697687349,0.16034661251851656
2020,Owner,80 to 100,0,161802.62558941817,2272850,0.6687796697687349,0.10644658361275455
2020,Owner,Greater than 120,0,715791.0247175085,2272850,0.6687796697687349,0.47090403437084
2020,Owner,Less than 30,0,116897.25602118036,2272850,0.6687796697687349,0.0769042745247883
2020,Renter,100 to 120,0,56101.57777688118,2272850,0.331220330231265,0.0745224826721294
2020,Renter,30 to 50,0,123608.25033791922,2272850,0.331220330231265,0.16419491320858734
2020,Renter,50 to 80,0,178231.38153442641,2272850,0.331220330231265,0.2367535026350442
2020,Renter,80 to 100,0,98458.67161876024,2272850,0.331220330231265,0.13078749190996175
2020,Renter,Greater than 120,0,138717.0200071421,2272850,0.331220330231265,0.18426463442658567
2020,Renter,Less than 30,0,157697.2262910015,2272850,0.331220330231265,0.20947697514769162
2020,Owner,100 to 120,1,10773.5799177984,140779,0.7155123111765199,0.10695597497682052
2020,Owner,30 to 50,1,10092.985092381483,140779,0.7155123111765199,0.10019929022838447
2020,Owner,50 to 80,1,14996.703014312838,140779,0.7155123111765199,0.14888152355781015
2020,Owner,80 to 100,1,9398.43485256327,140779,0.7155123111765199,0.09330406147091108
2020,Owner,Greater than 120,1,48086.06405319465,140779,0.7155123111765199,0.4773800262167894
2020,Owner,Less than 30,1,7381.340724868653,140779,0.7155123111765199,0.07327912354928437
2020,Renter,100 to 120,1,3407.268100746525,140779,0.2844876888234801,0.085075587005468
2020,Renter,30 to 50,1,5885.964397099307,140779,0.2844876888234801,0.14696579822022088
2020,Renter,50 to 80,1,10565.322195194485,140779,0.2844876888234801,0.2638040098638362
2020,Renter,80 to 100,1,6791.992839767883,140779,0.2844876888234801,0.16958829205532325
2020,Renter,Greater than 120,1,8133.859609123006,140779,0.2844876888234801,0.20309317036560523
2020,Renter,Less than 30,1,5265.485202949497,140779,0.2844876888234801,0.13147314248954647
2020,Owner,100 to 120,2,8125.991421401902,141407,0.7549922150167037,0.07611372509760737
2020,Owner,30 to 50,2,9254.631029582935,141407,0.7549922150167037,0.0866853538892782
2020,Owner,50 to 80,2,20892.65820144211,141407,0.7549922150167037,0.1956952647912704
2020,Owner,80 to 100,2,10249.672199295572,141407,0.7549922150167037,0.09600560616678346
2020,Owner,Greater than 120,2,47846.41035931855,141407,0.7549922150167037,0.44816297927720494
2020,Owner,Less than 30,2,10391.820937825949,141407,0.7549922150167037,0.09733707077785564
2020,Renter,100 to 120,2,1616.0067117137544,141407,0.2450077849832963,0.04664363277393879
2020,Renter,30 to 50,2,8385.70678578447,141407,0.2450077849832963,0.24204096742349457
2020,Renter,50 to 80,2,7787.185781446043,141407,0.2450077849832963,0.22476554787759132
2020,Renter,80 to 100,2,3362.405499372667,141407,0.2450077849832963,0.09705083909180652
2020,Renter,Greater than 120,2,6325.0844708478835,141407,0.2450077849832963,0.18256416584402765
2020,Renter,Less than 30,2,7169.426601968165,141407,0.2450077849832963,0.20693484698914116
2020,Owner,100 to 120,3,128597.12499973127,1905431,0.6559034145020133,0.10289591677537348
2020,Owner,30 to 50,3,103633.46092552503,1905431,0.6559034145020133,0.08292144922026076
2020,Owner,50 to 80,3,197216.735231521,1905431,0.6559034145020133,0.1578013254583713
2020,Owner,80 to 100,3,134599.17755496458,1905431,0.6559034145020133,0.10769840905664335
2020,Owner,Greater than 120,3,591852.970820981,1905431,0.6559034145020133,0.47356621719949393
2020,Owner,Less than 30,3,93879.2294652627,1905431,0.6559034145020133,0.07511668228985716
2020,Renter,100 to 120,3,49698.961364618415,1905431,0.3440965854979867,0.07580078844940366
2020,Renter,30 to 50,3,105608.88480865846,1905431,0.3440965854979867,0.16107452783626242
2020,Renter,50 to 80,3,154941.2304396523,1905431,0.3440965854979867,0.2363161544661098
2020,Renter,80 to 100,3,85268.88005656081,1905431,0.3440965854979867,0.1300519801825554
2020,Renter,Greater than 120,3,119039.51426811676,1905431,0.3440965854979867,0.1815589056672144
2020,Renter,Less than 30,3,141094.83006440752,1905431,0.3440965854979867,0.21519764339845435
2020,Owner,100 to 120,4,4976.571904703123,85233,0.7364152573756326,0.0792865883299529
2020,Owner,30 to 50,4,6358.017763239106,85233,0.7364152573756326,0.10129574065071995
2020,Owner,50 to 80,4,10626.50660412295,85233,0.7364152573756326,0.1693011716982081
2020,Owner,80 to 100,4,7555.340982594741,85233,0.7364152573756326,0.12037145682820122
2020,Owner,Greater than 120,4,28005.57948401432,85233,0.7364152573756326,0.4461840186398914
2020,Owner,Less than 30,4,5244.864893223059,85233,0.7364152573756326,0.08356102385302647
2020,Renter,100 to 120,4,1379.3415998024934,85233,0.2635847426243674,0.06139652507844331
2020,Renter,30 to 50,4,3727.6943463769903,85233,0.2635847426243674,0.16592516274059851
2020,Renter,50 to 80,4,4937.643118133564,85233,0.2635847426243674,0.2197817636866014
2020,Renter,80 to 100,4,3035.3932230588816,85233,0.2635847426243674,0.13510982063410293
2020,Renter,Greater than 120,4,5218.561659054438,85233,0.2635847426243674,0.232285861471456
2020,Renter,Less than 30,4,4167.484421676336,85233,0.2635847426243674,0.1855008663887978
2021,Owner,100 to 120,0,162478.08916827358,2310674,0.6705988324501192,0.10485601107389506
2021,Owner,30 to 50,0,128946.98703156244,2310674,0.6705988324501192,0.08321655411717556
2021,Owner,50 to 80,0,251935.0991718289,2310674,0.6705988324501192,0.16258751985509232
2021,Owner,80 to 100,0,158207.55611953212,2310674,0.6705988324501192,0.10210000216867889
2021,Owner,Greater than 120,0,727410.6812203475,2310674,0.6705988324501192,0.46943795828566337
2021,Owner,Less than 30,0,120556.87386130224,2310674,0.6705988324501192,0.07780195449949479
2021,Renter,100 to 120,0,61836.67338006686,2310674,0.3294011675498808,0.08124231797596654
2021,Renter,30 to 50,0,126642.01126199198,2310674,0.3294011675498808,0.16638492961652854
2021,Renter,50 to 80,0,173710.8217682323,2310674,0.3294011675498808,0.2282249197207044
2021,Renter,80 to 100,0,84086.06177440938,2310674,0.3294011675498808,0.11047403093688131
2021,Renter,Greater than 120,0,148084.15422595406,2310674,0.3294011675498808,0.1945560666060206
2021,Renter,Less than 30,0,166778.99101649874,2310674,0.3294011675498808,0.21911773514389862
2021,Owner,100 to 120,1,10646.13818975895,142423,0.7398303423948038,0.10103685764020283
2021,Owner,30 to 50,1,10992.037997984266,142423,0.7398303423948038,0.10431960947551654
2021,Owner,50 to 80,1,19412.256096195302,142423,0.7398303423948038,0.1842314387345796
2021,Owner,80 to 100,1,9261.542127439177,142423,0.7398303423948038,0.08789638991901914
2021,Owner,Greater than 120,1,47044.36757747977,142423,0.7398303423948038,0.44647317036252177
2021,Owner,Less than 30,1,8012.514866037683,142423,0.7398303423948038,0.07604253386816015
2021,Renter,100 to 120,1,2537.9276995436603,142423,0.2601696576051961,0.06849241364467878
2021,Renter,30 to 50,1,5611.152796830818,142423,0.2601696576051961,0.15143118476272463
2021,Renter,50 to 80,1,7866.977770934237,142423,0.2601696576051961,0.21231034111696975
2021,Renter,80 to 100,1,5343.005683249811,142423,0.2601696576051961,0.14419455504142903
2021,Renter,Greater than 120,1,6388.679743273889,142423,0.2601696576051961,0.17241472075755945
2021,Renter,Less than 30,1,9306.399451272433,142423,0.2601696576051961,0.2511567846766383
2021,Owner,100 to 120,2,10488.594527363184,143199,0.7322597538622676,0.10002582593321016
2021,Owner,30 to 50,2,11709.312778214193,143199,0.7322597538622676,0.1116673619802531
2021,Owner,50 to 80,2,15507.913000785547,143199,0.7322597538622676,0.14789319983312474
2021,Owner,80 to 100,2,8986.652788688138,143199,0.7322597538622676,0.0857023660528041
2021,Owner,Greater than 120,2,49218.27664310029,143199,0.7322597538622676,0.4693764030434869
2021,Owner,Less than 30,2,8948.114755171511,143199,0.7322597538622676,0.085334843157121
2021,Renter,100 to 120,2,3575.7045692589686,143199,0.2677402461377324,0.0932627003531649
2021,Renter,30 to 50,2,7699.274155538099,143199,0.2677402461377324,0.20081499592502036
2021,Renter,50 to 80,2,7684.692196910187,143199,0.2677402461377324,0.2004346644933442
2021,Renter,80 to 100,2,4227.7264336213675,143199,0.2677402461377324,0.11026894865525673
2021,Renter,Greater than 120,2,6508.761390416339,143199,0.2677402461377324,0.16976365118174408
2021,Renter,Less than 30,2,8643.976760932183,143199,0.2677402461377324,0.2254550393914697
2021,Owner,100 to 120,3,135060.64280627843,1939166,0.6593988748169651,0.1056247326481334
2021,Owner,30 to 50,3,100688.97900788656,1939166,0.6593988748169651,0.0787442312382297
2021,Owner,50 to 80,3,205941.05318365144,1939166,0.6593988748169651,0.1610570498690609
2021,Owner,80 to 100,3,133752.48910422073,1939166,0.6593988748169651,0.10460168565108409
2021,Owner,Greater than 120,3,606335.716912169,1939166,0.6593988748169651,0.4741873477214414
2021,Owner,Less than 30,3,96904.99746910886,1939166,0.6593988748169651,0.07578495287205056
2021,Renter,100 to 120,3,54271.93953708223,1939166,0.3406011251830349,0.08217018715428047
2021,Renter,30 to 50,3,110193.76675931872,1939166,0.3406011251830349,0.1668383793739601
2021,Renter,50 to 80,3,151802.61905104428,1939166,0.3406011251830349,0.22983607595986902
2021,Renter,80 to 100,3,72394.80004007502,1939166,0.3406011251830349,0.10960902298737873
2021,Renter,Greater than 120,3,129002.08784648188,1939166,0.3406011251830349,0.1953150337366445
2021,Renter,Less than 30,3,142816.90828268297,1939166,0.3406011251830349,0.21623130078786718
2021,Owner,100 to 120,4,6282.713644873018,85886,0.70586226790529,0.10363463495187737
2021,Owner,30 to 50,4,5556.657247477423,85886,0.70586226790529,0.09165818751980784
2021,Owner,50 to 80,4,11073.87689119659,85886,0.70586226790529,0.18266584377241413
2021,Owner,80 to 100,4,6206.872099184063,85886,0.70586226790529,0.10238361328418208
2021,Owner,Greater than 120,4,24812.32008759846,85886,0.70586226790529,0.40928424880318925
2021,Owner,Less than 30,4,6691.246770984188,85886,0.70586226790529,0.1103734716685293
2021,Renter,100 to 120,4,1451.1015741820024,85886,0.29413773209470995,0.05744135777759987
2021,Renter,30 to 50,4,3137.8175503043576,85886,0.29413773209470995,0.12420943079016893
2021,Renter,50 to 80,4,6356.532749343601,85886,0.29413773209470995,0.2516211672404131
2021,Renter,80 to 100,4,2120.5296174631767,85886,0.29413773209470995,0.0839404371147226
2021,Renter,Greater than 120,4,6184.62524578197,85886,0.29413773209470995,0.2448162677127532
2021,Renter,Less than 30,4,6011.706521611153,85886,0.29413773209470995,0.23797133936434234
2022,Owner,100 to 120,0,162774.81586709814,2348883,0.6659589303259595,0.10405869640298612
2022,Owner,30 to 50,0,134352.04828549243,2348883,0.6659589303259595,0.08588858742788652
2022,Owner,50 to 80,0,242631.10589902021,2348883,0.6659589303259595,0.15510923143836466
2022,Owner,80 to 100,0,161498.13315319968,2348883,0.6659589303259595,0.10324253858262054
2022,Owner,Greater than 120,0,740534.8571606108,2348883,0.6659589303259595,0.4734091786042729
2022,Owner,Less than 30,0,122468.64977540937,2348883,0.6659589303259595,0.0782917675438692
2022,Renter,100 to 120,0,77336.29614204042,2348883,0.3340410696740405,0.09856486199821468
2022,Renter,30 to 50,0,128787.62794092626,2348883,0.3340410696740405,0.16413941975913074
2022,Renter,50 to 80,0,173763.621726889,2348883,0.3340410696740405,0.2214611799401972
2022,Renter,80 to 100,0,83391.31244259566,2348883,0.3340410696740405,0.10628196090045625
2022,Renter,Greater than 120,0,160870.43628855707,2348883,0.3340410696740405,0.20502885635034593
2022,Renter,Less than 30,0,160474.0953181608,2348883,0.3340410696740405,0.20452372105165514
2022,Owner,100 to 120,1,11349.189533556226,144585,0.7602612193862296,0.10324731624909499
2022,Owner,30 to 50,1,12410.32057816195,144585,0.7602612193862296,0.11290077495821303
2022,Owner,50 to 80,1,15906.157852890808,144585,0.7602612193862296,0.14470355837214083
2022,Owner,80 to 100,1,11490.67367283699,144585,0.7602612193862296,0.1045344440769774
2022,Owner,Greater than 120,1,48464.21287613145,144585,0.7602612193862296,0.44089491137588604
2022,Owner,Less than 30,1,10301.813891380576,144585,0.7602612193862296,0.09371899496768774
2022,Renter,100 to 120,1,3228.5894560874176,144585,0.2397387806137704,0.09314322968338105
2022,Renter,30 to 50,1,5439.279132349344,144585,0.2397387806137704,0.15692054763457014
2022,Renter,50 to 80,1,7561.541221560792,144585,0.2397387806137704,0.21814677286771167
2022,Renter,80 to 100,1,3777.8230245453806,144585,0.2397387806137704,0.10898835000992092
2022,Renter,Greater than 120,1,7744.291568131778,144585,0.2397387806137704,0.22341903115167663
2022,Renter,Less than 30,1,6911.1071923672835,144585,0.2397387806137704,0.19938206865273958
2022,Owner,100 to 120,2,8004.173554464504,145328,0.7185925439105166,0.07664511732584935
2022,Owner,30 to 50,2,8881.56132008608,145328,0.7185925439105166,0.08504667031301837
2022,Owner,50 to 80,2,16789.28776691022,145328,0.7185925439105166,0.16076824446098253
2022,Owner,80 to 100,2,11443.496140513653,145328,0.7185925439105166,0.10957884637800712
2022,Owner,Greater than 120,2,48899.61995335112,145328,0.7185925439105166,0.46824535762640435
2022,Owner,Less than 30,2,10413.478486101982,145328,0.7185925439105166,0.09971576389573825
2022,Renter,100 to 120,2,4197.790131570469,145328,0.28140745608948337,0.10264453348597596
2022,Renter,30 to 50,2,6103.322792232058,145328,0.28140745608948337,0.1492386949055524
2022,Renter,50 to 80,2,10656.937204417467,145328,0.28140745608948337,0.26058385804235834
2022,Renter,80 to 100,2,3073.198128890091,145328,0.28140745608948337,0.07514596451058958
2022,Renter,Greater than 120,2,9417.170500380149,145328,0.28140745608948337,0.2302690326273612
2022,Renter,Less than 30,2,7447.964021082201,145328,0.28140745608948337,0.18211791642816255
2022,Owner,100 to 120,3,137774.13880420933,1972154,0.6522225831790327,0.107110253729456
2022,Owner,30 to 50,3,106389.9320185342,1972154,0.6522225831790327,0.08271111481203912
2022,Owner,50 to 80,3,200201.3873531462,1972154,0.6522225831790327,0.15564329839040472
2022,Owner,80 to 100,3,133355.85341219848,1972154,0.6522225831790327,0.10367532992231135
2022,Owner,Greater than 120,3,613890.7545166258,1972154,0.6522225831790327,0.47725933944603277
2022,Owner,Less than 30,3,94671.3102021481,1972154,0.6522225831790327,0.07360066369975604
2022,Renter,100 to 120,3,68578.13654023902,1972154,0.3477774168209673,0.09998698613300172
2022,Renter,30 to 50,3,112550.7375976972,1972154,0.3477774168209673,0.16409907890741357
2022,Renter,50 to 80,3,150679.8958875397,1972154,0.3477774168209673,0.21969142675361858
2022,Renter,80 to 100,3,74563.40081426491,1972154,0.3477774168209673,0.10871350694795899
2022,Renter,Greater than 120,3,138813.50201202687,1972154,0.3477774168209673,0.20239021357201728
2022,Renter,Less than 30,3,140684.95084137018,1972154,0.3477774168209673,0.20511878768598985
2022,Owner,100 to 120,4,5647.313974868084,86816,0.7328401240276342,0.08876319422794281
2022,Owner,30 to 50,4,6670.234368710221,86816,0.7328401240276342,0.10484122388990336
2022,Owner,50 to 80,4,9734.272926073001,86816,0.7328401240276342,0.153001083745305
2022,Owner,80 to 100,4,5208.109927650547,86816,0.7328401240276342,0.08185988509330602
2022,Owner,Greater than 120,4,29280.26981450253,86816,0.7328401240276342,0.4602206089757865
2022,Owner,Less than 30,4,7082.047195778709,86816,0.7328401240276342,0.11131400406775635
2022,Renter,100 to 120,4,1331.780014143502,86816,0.2671598759723658,0.057419775207688546
2022,Renter,30 to 50,4,4694.288418647664,86816,0.2671598759723658,0.2023945267958951
2022,Renter,50 to 80,4,4865.247413371049,86816,0.2671598759723658,0.20976543410978987
2022,Renter,80 to 100,4,1976.890474895284,86816,0.2671598759723658,0.08523375142531357
2022,Renter,Greater than 120,4,4895.472208018278,86816,0.2671598759723658,0.2110685779442906
2022,Renter,Less than 30,4,5430.073263341131,86816,0.2671598759723658,0.2341179345170223
2023,Owner,100 to 120,0,167489.3040316196,2390557,0.6553753682484904,0.1069049610964977
2023,Owner,30 to 50,0,130170.16709103352,2390557,0.6553753682484904,0.08308492729878698
2023,Owner,50 to 80,0,243477.11426755026,2390557,0.6553753682484904,0.15540640985496065
2023,Owner,80 to 100,0,163534.25063737686,2390557,0.6553753682484904,0.10438053225794769
2023,Owner,Greater than 120,0,733743.0637367307,2390557,0.6553753682484904,0.4683330325904974
2023,Owner,Less than 30,0,128298.27442969562,2390557,0.6553753682484904,0.08189013690130961
2023,Renter,100 to 120,0,69915.1581364599,2390557,0.3446246317515096,0.08486447440883019
2023,Renter,30 to 50,0,122438.4741758459,2390557,0.3446246317515096,0.14861836882456653
2023,Renter,50 to 80,0,190400.4695180425,2390557,0.3446246317515096,0.23111205357364195
2023,Renter,80 to 100,0,96454.85066972827,2390557,0.3446246317515096,0.1170789056972755
2023,Renter,Greater than 120,0,168184.26220852594,2390557,0.3446246317515096,0.20414555865418701
2023,Renter,Less than 30,0,176451.61109739097,2390557,0.3446246317515096,0.21418063884149877
2023,Owner,100 to 120,1,10515.520069328626,146681,0.7182837895287616,0.09980696035402743
2023,Owner,30 to 50,1,8523.893423591355,146681,0.7182837895287616,0.08090364407859992
2023,Owner,50 to 80,1,17062.177213120118,146681,0.7182837895287616,0.1619438728123691
2023,Owner,80 to 100,1,10463.714751953956,146681,0.7182837895287616,0.09931525559541804
2023,Owner,Greater than 120,1,47734.762529840744,146681,0.7182837895287616,0.4530695124838375
2023,Owner,Less than 30,1,11058.516544033488,146681,0.7182837895287616,0.10496075467574803
2023,Renter,100 to 120,1,3956.391275058046,146681,0.2817162104712384,0.09574443386808441
2023,Renter,30 to 50,1,6801.846299748194,146681,0.2817162104712384,0.16460427646089199
2023,Renter,50 to 80,1,8195.79308021845,146681,0.2817162104712384,0.19833770575534557
2023,Renter,80 to 100,1,5312.923104091043,146681,0.2817162104712384,0.12857242356000279
2023,Renter,Greater than 120,1,8647.650570653062,146681,0.2817162104712384,0.20927263018596337
2023,Renter,Less than 30,1,8407.81113836293,146681,0.2817162104712384,0.2034685301697119
2023,Owner,100 to 120,2,7670.055276698784,147454,0.7323626595369016,0.07102573595887757
2023,Owner,30 to 50,2,10237.27828784745,147454,0.7323626595369016,0.09479856381467354
2023,Owner,50 to 80,2,18030.069326035413,147454,0.7323626595369016,0.16696084931247362
2023,Owner,80 to 100,2,12653.871046259397,147454,0.7323626595369016,0.11717653541815552
2023,Owner,Greater than 120,2,48299.311595116786,147454,0.7323626595369016,0.4472580742373494
2023,Owner,Less than 30,2,11099.21806739646,147454,0.7323626595369016,0.10278024125847031
2023,Renter,100 to 120,2,3523.0742445643946,147454,0.2676373404630984,0.08927267158306434
2023,Renter,30 to 50,2,3925.684734903899,147454,0.2676373404630984,0.09947458944937916
2023,Renter,50 to 80,2,9207.971560813197,147454,0.2676373404630984,0.23332469429587918
2023,Renter,80 to 100,2,6465.943071179942,147454,0.2676373404630984,0.16384327215324082
2023,Renter,Greater than 120,2,9976.929702870402,147454,0.2676373404630984,0.2528096505902033
2023,Renter,Less than 30,2,6364.593086313877,147454,0.2676373404630984,0.16127512192823315
2023,Owner,100 to 120,3,142682.96224472745,2008915,0.6433744090077065,0.1103943313428477
2023,Owner,30 to 50,3,106043.74483669775,2008915,0.6433744090077065,0.08204643441772531
2023,Owner,50 to 80,3,199314.5217004558,2008915,0.6433744090077065,0.15421037665521561
2023,Owner,80 to 100,3,135130.8294584874,2008915,0.6433744090077065,0.10455121849998847
2023,Owner,Greater than 120,3,610791.0312932953,2008915,0.6433744090077065,0.4725712616912211
2023,Owner,Less than 30,3,98521.41133805305,2008915,0.6433744090077065,0.0762263773930018
2023,Renter,100 to 120,3,60145.88877280284,2008915,0.3566255909922935,0.08395216122985459
2023,Renter,30 to 50,3,107149.29840648404,2008915,0.3566255909922935,0.1495599343367681
2023,Renter,50 to 80,3,167720.3236823134,2008915,0.3566255909922935,0.23410550484155418
2023,Renter,80 to 100,3,82682.09667155515,2008915,0.3566255909922935,0.11540839868229866
2023,Renter,Greater than 120,3,144697.3940861709,2008915,0.3566255909922935,0.20196989695752965
2023,Renter,Less than 30,3,154035.497508957,2008915,0.3566255909922935,0.21500410395199485
2023,Owner,100 to 120,4,6620.766440864745,87507,0.6957076027182661,0.1087523682330652
2023,Owner,30 to 50,4,5365.2505428969625,87507,0.6957076027182661,0.08812932881945523
2023,Owner,50 to 80,4,9070.346027938935,87507,0.6957076027182661,0.14898903624561294
2023,Owner,80 to 100,4,5285.835380676109,87507,0.6957076027182661,0.08682485945895581
2023,Owner,Greater than 120,4,26917.95831847794,87507,0.6957076027182661,0.44215299562071
2023,Owner,Less than 30,4,7619.128480212621,87507,0.6957076027182661,0.12515141162220084
2023,Renter,100 to 120,4,2289.803844034616,87507,0.3042923972817338,0.08599325403870052
2023,Renter,30 to 50,4,4561.644734709753,87507,0.3042923972817338,0.17131191194745252
2023,Renter,50 to 80,4,5276.381194697436,87507,0.3042923972817338,0.19815373690750931
2023,Renter,80 to 100,4,1993.8878229021489,87507,0.3042923972817338,0.07488017042428546
2023,Renter,Greater than 120,4,4862.2878488315555,87507,0.3042923972817338,0.18260252085922243
2023,Renter,Less than 30,4,7643.709363757172,87507,0.3042923972817338,0.28705840582282977
2024,Owner,100 to 120,0,162467.17781635563,2429420,0.6593031237753775,0.10143268006273187
2024,Owner,30 to 50,0,131454.61708000876,2429420,0.6593031237753775,0.0820706945012443
2024,Owner,50 to 80,0,249416.85541620158,2429420,0.6593031237753775,0.15571772980682236
2024,Owner,80 to 100,0,179339.6086061253,2429420,0.6593031237753775,0.1119665977264817
2024,Owner,Greater than 120,0,751663.6654178147,2429420,0.6593031237753775,0.4692840801068565
2024,Owner,Less than 30,0,127382.27062587166,2429420,0.6593031237753775,0.07952821779586322
2024,Renter,100 to 120,0,71054.93249744963,2429420,0.34069687622462247,0.08584667466596604
2024,Renter,30 to 50,0,124276.72849813607,2429420,0.34069687622462247,0.1501478293616423
2024,Renter,50 to 80,0,195460.7236693225,2429420,0.34069687622462247,0.23615043410838354
2024,Renter,80 to 100,0,98445.79121211093,2429420,0.34069687622462247,0.11893957975011864
2024,Renter,Greater than 120,0,154808.55812948843,2429420,0.34069687622462247,0.1870355717490337
2024,Renter,Less than 30,0,183649.07103111479,2429420,0.34069687622462247,0.22187991036485577
2024,Owner,100 to 120,1,11088.233602504944,148239,0.7395542822372091,0.10114160338709954
2024,Owner,30 to 50,1,10308.364617666448,148239,0.7395542822372091,0.09402800870772554
2024,Owner,50 to 80,1,17492.555290046144,148239,0.7395542822372091,0.15955878571795884
2024,Owner,80 to 100,1,11014.944709953857,148239,0.7395542822372091,0.10047309689915837
2024,Owner,Greater than 120,1,48815.100444957156,148239,0.7395542822372091,0.4452681739488164
2024,Owner,Less than 30,1,10911.588579433092,148239,0.7395542822372091,0.09953033133924133
2024,Renter,100 to 120,1,3353.436634805537,148239,0.2604457177627909,0.0868581163300073
2024,Renter,30 to 50,1,6822.4442155570205,148239,0.2604457177627909,0.17670966171817962
